package_name,review,date,star
org.ppsspp.ppsspp,Love love,November 17 2016,5
org.ppsspp.ppsspp,Awsm Don't waste time reading comments guys download,November 17 2016,5
org.ppsspp.ppsspp,Good. Good game.,November 17 2016,5
org.ppsspp.ppsspp,God G,November 17 2016,5
org.ppsspp.ppsspp,Good joob It's beatufaul,November 17 2016,5
org.ppsspp.ppsspp,Time killer Sooooooooo goood love it😙😘😙😘😘😘😘 🙌🙌🙌,November 17 2016,5
org.ppsspp.ppsspp,Nice :D Want more games that works well but.. AWESOME!,November 17 2016,5
org.ppsspp.ppsspp,NotWorking+nothigh definition,November 17 2016,1
org.ppsspp.ppsspp,Such a great app This app is great we can PSP games any time anywhere is Android 📱,November 17 2016,5
org.ppsspp.ppsspp,It is usable,November 17 2016,5
org.ppsspp.ppsspp,Good Good emulator but please note that the this not hd add the hd,November 17 2016,4
org.ppsspp.ppsspp,I like it,November 17 2016,5
org.ppsspp.ppsspp,Best app Psp games now in your android,November 17 2016,5
org.ppsspp.ppsspp,Best emulator #duterte F**** i love it,November 17 2016,5
org.ppsspp.ppsspp,Awesome It is so fantastic. Very nice. I loved it,November 17 2016,3
org.ppsspp.ppsspp,Verry good app BEST GAME PLAY EMULATOR..,November 17 2016,4
org.ppsspp.ppsspp,Why games lag,November 17 2016,1
org.ppsspp.ppsspp,PPSSPP Good application,November 17 2016,5
org.ppsspp.ppsspp,Nice Nice nice,November 17 2016,4
org.ppsspp.ppsspp,How can I play a game in this emulator..? Somebody tell me please...,November 17 2016,5
org.ppsspp.ppsspp,ppsspp Outstanding,November 17 2016,5
org.ppsspp.ppsspp,I love it this game,November 17 2016,5
org.ppsspp.ppsspp,It is bast app But dose not work in my xolo q610s lollipop I have PSP screen in black dot dot plz solution,November 17 2016,5
org.ppsspp.ppsspp,Gud It is gud bt nt very much,November 17 2016,3
org.ppsspp.ppsspp,Sudden lag I play games always with 60 fps  but something randomly happens and my game is 20 fps in most areas and nothing has changed in my settings  i have to re install every time... Pls fix it  i use xiaomi redmi note 3. EDIT: I found the issue  it happens whenever my battery gets 10℅ but i still dont understand the lag.,November 17 2016,3
org.ppsspp.ppsspp,It lags on some games How do I make it run games faster and smoother on Huawei P8 Lite 4G Android 6? Kindly show the guidelines of settings to follow for a smoother performance,November 17 2016,5
org.ppsspp.ppsspp,VERY GOOD!!!!!!!!!!! VERY awesome app,November 17 2016,5
org.ppsspp.ppsspp,STUPID EMULATOR YOU SO STUPID CREATOR,November 16 2016,1
org.ppsspp.ppsspp,this app is so awosome,November 16 2016,5
org.ppsspp.ppsspp,I don't know how to emulate I gave 3 stars and I don't know how to emulate so reply and thank you and add some tips and update it thx and btw it takes me 2 hours to emulate it and idk pls fix it,November 16 2016,3
org.ppsspp.ppsspp,So bad,November 16 2016,2
org.ppsspp.ppsspp,Black screen appears while playing game Please give sloution for this,November 16 2016,3
org.ppsspp.ppsspp,The people who are saying this app boring are beggar because they can't buy a good ram phone. I have Samsung note 7 edge,November 16 2016,5
org.ppsspp.ppsspp,Psp emulator!!!! I encourage you to inovate it!!,November 16 2016,5
org.ppsspp.ppsspp,Can you please add a rotation function? I love this app but my kids cracked my screen and my game selection is on the dead part of the screen... Just out of reach... But if my screen could be flipped... Problem solved  i can still use most of my apps effectively with this function.,November 16 2016,4
org.ppsspp.ppsspp,Fix sound promblem on samsung glaxy j2 2015,November 16 2016,1
org.ppsspp.ppsspp,Good But It's to laggy on gta vcs,November 16 2016,2
org.ppsspp.ppsspp,PPSSPP PSP,November 16 2016,5
org.ppsspp.ppsspp,Good Good,November 16 2016,5
org.ppsspp.ppsspp,Old version is the best The new version of ppsspp is just laggy and too many settings to make your games no lag.Old versions of ppsspp is the best,November 16 2016,2
org.ppsspp.ppsspp,Need's to run faster especially for tekken 6,November 16 2016,3
org.ppsspp.ppsspp,It's very excited,November 16 2016,3
org.ppsspp.ppsspp,Superb Games hard to come by tho,November 16 2016,5
org.ppsspp.ppsspp,Keeps getting better and better,November 16 2016,5
org.ppsspp.ppsspp,Prrrroud Of course it's good,November 16 2016,5
org.ppsspp.ppsspp,Loved it Very usefull app and fantastic app and one time download and try it,November 16 2016,5
org.ppsspp.ppsspp,Great Awesome apps.... Easy to use,November 16 2016,5
org.ppsspp.ppsspp,Best app Nice and very good app for android,November 16 2016,5
org.ppsspp.ppsspp,When i open a cube elf the screen becomes black when i pull nofication bar down the screen becomes colourfull,November 16 2016,1
org.ppsspp.ppsspp,Needs working Bruh if u guyz just fix this so it as no logs it would be cool yow,November 16 2016,1
org.ppsspp.ppsspp,Loved It,November 16 2016,5
org.ppsspp.ppsspp,Hi,November 16 2016,5
org.ppsspp.ppsspp,Good Marvellous,November 16 2016,5
org.ppsspp.ppsspp,Vicky,November 16 2016,5
org.ppsspp.ppsspp,JHAWAR Das,November 16 2016,5
org.ppsspp.ppsspp,Is not work an 6.0,November 16 2016,1
org.ppsspp.ppsspp,It is not supported on marshmallo I lovIt is not supported on marshmallo,November 16 2016,5
org.ppsspp.ppsspp,ITS AMAZING It IS THE BEST GAMEPLAYER,November 16 2016,5
org.ppsspp.ppsspp,Hate All games are buffering,November 16 2016,1
org.ppsspp.ppsspp,Madorchote game,November 16 2016,1
org.ppsspp.ppsspp,good but No multitouch? Please update me so I can finally finish the tutorial scene,November 16 2016,5
org.ppsspp.ppsspp,Best This is the best emulator available on android,November 16 2016,5
org.ppsspp.ppsspp,Best PSP Hargun,November 16 2016,5
org.ppsspp.ppsspp,I like it It was a good software,November 16 2016,4
org.ppsspp.ppsspp,All stars Favorite clop,November 16 2016,5
org.ppsspp.ppsspp,Amazing Awsome,November 16 2016,5
org.ppsspp.ppsspp,Best app of my day,November 16 2016,5
org.ppsspp.ppsspp,Niceeee,November 16 2016,5
org.ppsspp.ppsspp,Whoever says it is boring you are f**king wrong,November 16 2016,5
org.ppsspp.ppsspp,Bast app Bast parfomans,November 16 2016,5
org.ppsspp.ppsspp,Really love but how do I downloaded the files for the game,November 16 2016,5
org.ppsspp.ppsspp,changed my mind its nice now i gt to play psp games now,November 16 2016,5
org.ppsspp.ppsspp,Rate it 5 stars This is for devs :),November 16 2016,5
org.ppsspp.ppsspp,Good Good app,November 16 2016,5
org.ppsspp.ppsspp,Boooooooooooòooooooooooooooool Boooooooooooooooooooooooooooooo,November 16 2016,5
org.ppsspp.ppsspp,Ooh yeag Sab tv,November 16 2016,5
org.ppsspp.ppsspp,Mast h Bose. Bhai download,November 16 2016,5
org.ppsspp.ppsspp,Some issues Playing alone is nice but connecting with friend is very difficult playing multiplayer games is hell,November 16 2016,4
org.ppsspp.ppsspp,Tarfa Ek no,November 16 2016,5
org.ppsspp.ppsspp,Brilliant but.. Such am a big fan of this but when I play God of War ghost of sparta.it crashed and very very slow motion fact.and sound quality is not clear in my phone.Please Please please fix this problem. Thank You....,November 15 2016,4
org.ppsspp.ppsspp,God of war God of war,November 15 2016,5
org.ppsspp.ppsspp,Man of ppsspp Yo,November 15 2016,5
org.ppsspp.ppsspp,:D Some lag,November 15 2016,4
org.ppsspp.ppsspp,It's not starting I m not getting any website from where I can download the games of it,November 15 2016,1
org.ppsspp.ppsspp,Not working on my device After i downloaded Wwe 2k10 it always closing every time i play the wwe 2k10  please fix it.,November 15 2016,1
org.ppsspp.ppsspp,Cant download I just see downloading..nthng else..samsung galaxy j2,November 15 2016,1
org.ppsspp.ppsspp,Amazing I love the game everything good nothing is bothering,November 15 2016,5
org.ppsspp.ppsspp,Useless I cant download any game this app waste my time,November 15 2016,1
org.ppsspp.ppsspp,Pssp Love it,November 15 2016,1
org.ppsspp.ppsspp,Pls fix bugs Most of games are force fully stop and ppsspp fortunately closed .... pls fix this bugs... and pls make it like old version,November 15 2016,3
org.ppsspp.ppsspp,BEST PSP i love it i can play nzp,November 15 2016,5
org.ppsspp.ppsspp,I like it Its funny...its like having your phone be a PS at the same time,November 15 2016,4
org.ppsspp.ppsspp,Good,November 15 2016,5
org.ppsspp.ppsspp,Ppsspe It's good,November 15 2016,5
org.ppsspp.ppsspp,Good experience,November 15 2016,5
org.ppsspp.ppsspp,Awesome emulator,November 15 2016,5
org.ppsspp.ppsspp,Great Good,November 15 2016,5
org.ppsspp.ppsspp,I want to play god of war If developer replies plz tell me that I can play god of war or other games also. Because its not like this app contains all games.,November 15 2016,4
org.ppsspp.ppsspp,Euuuuuuuu Euuuuuuuu,November 15 2016,5
org.ppsspp.ppsspp,It is not good,November 15 2016,5
org.ppsspp.ppsspp,Super then ps2 I downloaded tekken 6 and it does not ork like that I tired of downloading than at last i downloaded prince of Persia it works but it loading always but thank you it work meatly,November 15 2016,5
org.ppsspp.ppsspp,Best psp emulator Played with galaxy note 2. Stable and good,November 15 2016,5
org.ppsspp.ppsspp,Not able to play god of war ghosts of sparta on it. When I click on the game it just shows a black screen Unable to play on it  got the iso file but when I click on the game the screen turns black please help works on other games but not god of war,November 15 2016,1
org.ppsspp.ppsspp,It is very good.. I realy liked it&&&****///,November 15 2016,1
org.ppsspp.ppsspp,Loved it Beacause i can download any game,November 15 2016,5
org.ppsspp.ppsspp,Its a good Best emulater,November 15 2016,5
org.ppsspp.ppsspp,Cool,November 15 2016,5
org.ppsspp.ppsspp,Very nice For playing game.,November 15 2016,1
org.ppsspp.ppsspp,I love u,November 15 2016,5
org.ppsspp.ppsspp,how do we download games in this??,November 15 2016,5
org.ppsspp.ppsspp,The Best App!!😆😊 This is the best App Ive ever seen in my Life.The graphics are good All games you can download.Great!!,November 15 2016,5
org.ppsspp.ppsspp,Very good So good,November 15 2016,5
org.ppsspp.ppsspp,End App,November 15 2016,5
org.ppsspp.ppsspp,Love it Great,November 15 2016,5
org.ppsspp.ppsspp,It has given for us psp games and it has best ever,November 15 2016,5
org.ppsspp.ppsspp,Edi wow Wow,November 15 2016,5
org.ppsspp.ppsspp,I know how yey Love it!!!,November 15 2016,5
org.ppsspp.ppsspp,Bhaukaaaali!!!,November 15 2016,5
org.ppsspp.ppsspp,keren love it,November 15 2016,5
org.ppsspp.ppsspp,Loved it My PSP is broken and when I discovered this I was happy cause I can finally play patapon 3,November 15 2016,5
org.ppsspp.ppsspp,This is the bbeesstt ppsspp games I loved it very much,November 15 2016,5
org.ppsspp.ppsspp,Fun all day  good software,November 15 2016,4
org.ppsspp.ppsspp,My dissidia duodecim doesn't work The cube.elf does work but my dissidia crashed when Its loading for my first time I play it,November 15 2016,1
org.ppsspp.ppsspp,I like it,November 15 2016,5
org.ppsspp.ppsspp,Useful ape,November 15 2016,5
org.ppsspp.ppsspp,Very useful 🎇🎇 It is very usefull can play 2k 16 also in it,November 15 2016,5
org.ppsspp.ppsspp,Nice I like it.,November 14 2016,5
org.ppsspp.ppsspp,Good game Very good game,November 14 2016,5
org.ppsspp.ppsspp,Awesome! its total PlayStation.,November 14 2016,4
org.ppsspp.ppsspp,Good graphic Easy useful,November 14 2016,5
org.ppsspp.ppsspp,Game But how to download games in ppsspp,November 14 2016,5
org.ppsspp.ppsspp,i just play wwe 2k 14 and it was crash in games.... and ppsspp better them ppsspp gold,November 14 2016,3
org.ppsspp.ppsspp,Nice,November 14 2016,5
org.ppsspp.ppsspp,Best of best Nice,November 14 2016,5
org.ppsspp.ppsspp,Not working Plz fix when I click on the games it just come right out to the home screen,November 14 2016,3
org.ppsspp.ppsspp,The Best PSP Emulator ! Indeed Very Useful  Great User Interface  Customizable Settings  The Game run Smoothly  Save & Load System  Almost All PSP Games Work  Working well in Single or Multiplayer. Its Probably the Best PSP Emulator out there. I'm looking forward for the next Update & Improvement. :D,November 14 2016,5
org.ppsspp.ppsspp,Why?.... I can't open ppsspp and play dragon Ball z it keeps saying ppsspp has stopped,November 14 2016,1
org.ppsspp.ppsspp,Became an adict to Project Diva. It does what it says. Needs some optimization on a few games  but once you tweak a few settings here and there almost every game should run fine. One thing that I would love would be to be able move the memorycard to the sd and read all the dlc and stuff from there instead of wasting some valuable space on the little internal memory I have on my phone.,November 14 2016,5
org.ppsspp.ppsspp,Best emulator If u want an emulator for psp games then this is the one u should definitely download fact,November 14 2016,5
org.ppsspp.ppsspp,Love it Works great I have no problems using this,November 14 2016,5
org.ppsspp.ppsspp,Best ever. Runs pretty smoothly with little to no problems. Has a great user friendly interface. Overall awesome.,November 14 2016,5
org.ppsspp.ppsspp,Blessed Better games,November 14 2016,5
org.ppsspp.ppsspp,RUBBISH I downloaded nfs shift on it  and the game LAGS. Fix it for 5 stars.,November 14 2016,1
org.ppsspp.ppsspp,Nice Actually it was good but buffering a bit on my device. try it  not bad at all,November 14 2016,4
org.ppsspp.ppsspp,Really cute i love it!!!,November 14 2016,4
org.ppsspp.ppsspp,This is realy awesome.,November 14 2016,5
org.ppsspp.ppsspp,Best game,November 14 2016,5
org.ppsspp.ppsspp,how to download..a games like dragon ball z shin bodukai 2,November 14 2016,3
org.ppsspp.ppsspp,ppsspp is booring cant play pls help me,November 14 2016,1
org.ppsspp.ppsspp,Superb I loved this game,November 14 2016,5
org.ppsspp.ppsspp,Hate. It i. Download it Two. Times but. Not. Download. it. is. The. Bor.....bor.....bor. Game. in. The. world. Hate. it,November 14 2016,1
org.ppsspp.ppsspp,Love this This can be more improved but good,November 14 2016,5
org.ppsspp.ppsspp,How download big ppsspp games I don't know,November 14 2016,5
org.ppsspp.ppsspp,I loved it .It works,November 14 2016,5
org.ppsspp.ppsspp,I love all the games in it they are so fantastic especially tekken and dragon ball z,November 14 2016,5
org.ppsspp.ppsspp,Smooth on the go This is the first and the best  using this app makes it easier to access many game files. Go 4 it,November 14 2016,5
org.ppsspp.ppsspp,What link to get a game here,November 14 2016,5
org.ppsspp.ppsspp,I love it,November 14 2016,4
org.ppsspp.ppsspp,Where is the S7 Edge support?? Still waiting for the S7 Edge support. Please  hurry. 💔,November 14 2016,3
org.ppsspp.ppsspp,ppsspp Good emulator,November 14 2016,5
org.ppsspp.ppsspp,Love IT Best psp emulator app,November 14 2016,5
org.ppsspp.ppsspp,It's use full It's good app. Any game download in ppsspp,November 14 2016,5
org.ppsspp.ppsspp,How to download the file of any game what i should be use to download??,November 14 2016,4
org.ppsspp.ppsspp,worest it is not working the l and r buttons are not working but the remaing part is nice we can play all psp games but some sucks,November 14 2016,3
org.ppsspp.ppsspp,Ppsspp Awesome,November 14 2016,5
org.ppsspp.ppsspp,Love it No games,November 14 2016,5
org.ppsspp.ppsspp,Very good I love ps2 games and this aap is good for the games but we can not know from where we download games,November 14 2016,5
org.ppsspp.ppsspp,Dz ItZ nice but still...it has some problem.....so I prefer u 2 download gold ppsspp,November 14 2016,4
org.ppsspp.ppsspp,Its amazing,November 14 2016,5
org.ppsspp.ppsspp,Bekar few updates,November 14 2016,4
org.ppsspp.ppsspp,Please Tell me from where i can get games,November 13 2016,5
org.ppsspp.ppsspp,How it will work,November 13 2016,1
org.ppsspp.ppsspp,New world of games Got bored of play store games?????  then try this and enjoy play station games in your android d download ppsspp gold from Aptoide app,November 13 2016,5
org.ppsspp.ppsspp,Best emulator 😎😎😎😎😎😎😎😎😎😎,November 13 2016,5
org.ppsspp.ppsspp,Itsamazing!!!!!!! This one of the greatest emulator,November 13 2016,5
org.ppsspp.ppsspp,Good It is having good features,November 13 2016,5
org.ppsspp.ppsspp,good good,November 13 2016,5
org.ppsspp.ppsspp,Very laggy Why all games struck??? ASUS ZenFone 2 laser,November 13 2016,1
org.ppsspp.ppsspp,SM J2 I loved this app,November 13 2016,5
org.ppsspp.ppsspp,Awesome,November 13 2016,5
org.ppsspp.ppsspp,If you want to have trouble... It says that u need to download from your pc games  i mean whats the point why dont you just buy a psp and the games it only costs about 150€ whith 5 extra games,November 13 2016,3
org.ppsspp.ppsspp,Amazing Its OK the PSP and this app reminds me of the good old days when PlayStation made there first hand hold system,November 13 2016,4
org.ppsspp.ppsspp,sucks wont load any game. i tried unraring but nothing worked,November 13 2016,1
org.ppsspp.ppsspp,The games on this emulator lags not lags very very much lags,November 13 2016,2
org.ppsspp.ppsspp,DOPE,November 13 2016,5
org.ppsspp.ppsspp,Slow New update make it slow... too bad  zenphone 6,November 13 2016,2
org.ppsspp.ppsspp,Cj Dis game rocks!!!! (^o^)..,November 13 2016,5
org.ppsspp.ppsspp,The best Thanks to the Creator I can play PSP games,November 13 2016,5
org.ppsspp.ppsspp,Dude wtf is this Not good app,November 13 2016,1
org.ppsspp.ppsspp,I can't open this file. What can I do to open?,November 13 2016,1
org.ppsspp.ppsspp,It's awesome but... It's great. It makes us feel we are playing on a PSP but the thing is  when I have a faster phone compared to a slower phone. That is a new phone versus old phone  the game in the old phone is too slow and the game in the new phone is too fast. Please fix that. But that won't stop me from rating this app 5 star. Whatever you did is a great job. Thanks a lot.,November 13 2016,5
org.ppsspp.ppsspp,Great Cool but slow on heavy games,November 13 2016,4
org.ppsspp.ppsspp,wizz Good,November 13 2016,5
org.ppsspp.ppsspp,Hard to use This is hard to use and you have to download Link's,November 13 2016,1
org.ppsspp.ppsspp,Esmuibacano tiene mu chos juego Leslie ***** 5,November 13 2016,5
org.ppsspp.ppsspp,Good app It is a good app forever,November 13 2016,5
org.ppsspp.ppsspp,Love it Beyond words,November 13 2016,5
org.ppsspp.ppsspp,I love this game thank,November 13 2016,5
org.ppsspp.ppsspp,It's nice,November 13 2016,5
org.ppsspp.ppsspp,It's awesome but crashed so many times Please help me in playing dragon ball z shin budokai another road when I want to battle it crashes pls help me,November 13 2016,2
org.ppsspp.ppsspp,YOU GODDAMN LEGEND THANK YOUUUUUUUUUUUUUUUU,November 13 2016,5
org.ppsspp.ppsspp,Does not work Ghatiya emulator koi bhi download mat karna,November 13 2016,1
org.ppsspp.ppsspp,Jani6 Payal,November 13 2016,5
org.ppsspp.ppsspp,Good Dint tryed,November 13 2016,4
org.ppsspp.ppsspp,its soo good i can play god of war in this emulator thanks for lots,November 13 2016,5
org.ppsspp.ppsspp,Fifa With what i have seen and played this app is whoooooooooooh.,November 13 2016,5
org.ppsspp.ppsspp,Best of best This is awesome l am spehles,November 13 2016,5
org.ppsspp.ppsspp,Lol Badiya,November 13 2016,5
org.ppsspp.ppsspp,Hated,November 13 2016,1
org.ppsspp.ppsspp,Loved,November 13 2016,5
org.ppsspp.ppsspp,Any body want wwe 2k I loved it,November 13 2016,5
org.ppsspp.ppsspp,Oww Perfect app,November 13 2016,5
org.ppsspp.ppsspp,Marvellous It is s marvellous app for app for game lovers and works quite nicely,November 13 2016,5
org.ppsspp.ppsspp,"Love this Emulator I play Naruto Ultimate ninja storm Impact on my phone on the go and no buffering! Remember to put """"""""""""""""""""""""""""""""NO BUFFERING"""""""""""""""""""""""""""""""" on the settings""""",November 13 2016,5
org.ppsspp.ppsspp,Nice,November 13 2016,5
org.ppsspp.ppsspp,it's awesome best game playing app,November 13 2016,5
org.ppsspp.ppsspp,awesomr 😉😉,November 13 2016,5
org.ppsspp.ppsspp,mr. professional on.....,November 13 2016,1
org.ppsspp.ppsspp,Awesome The app is totally cool but u have to improve the lagging.it keeps on lagging in my device lyf flame 2 but overall it is a nice app!!,November 13 2016,5
org.ppsspp.ppsspp,Veryyyyyyyyy gooooood,November 13 2016,5
org.ppsspp.ppsspp,Best Best,November 13 2016,5
org.ppsspp.ppsspp,Sir ye unfortunately stopped working. Bata rha hai. To kya karr,November 13 2016,5
org.ppsspp.ppsspp,i like it but wantmorespeed,November 13 2016,5
org.ppsspp.ppsspp,Very good Works succesfull,November 13 2016,5
org.ppsspp.ppsspp,Am so in love with this app,November 13 2016,5
org.ppsspp.ppsspp,From where to download games I dont know where to download games so what sgould i do with this app,November 13 2016,1
org.ppsspp.ppsspp,I loved it It was an amazing,November 13 2016,5
org.ppsspp.ppsspp,Very good graphics. Omg very good graphics.,November 13 2016,5
org.ppsspp.ppsspp,Amazing We can play any of the psp game on that emulator.This app is perfect for psp lower.,November 13 2016,5
org.ppsspp.ppsspp,Amaan Amaaan,November 12 2016,5
org.ppsspp.ppsspp,Awesome This app is great,November 12 2016,5
org.ppsspp.ppsspp,Cool it has gta 5 and the cheat codes Amazing,November 12 2016,5
org.ppsspp.ppsspp,Because I'm gonna play anything,November 12 2016,5
org.ppsspp.ppsspp,Good I love u devs,November 12 2016,5
org.ppsspp.ppsspp,Very good This emulated is so good graphic and smooth,November 12 2016,4
org.ppsspp.ppsspp,Best emulator It is best emulator for android you can play java games on ppsspp emulator,November 12 2016,5
org.ppsspp.ppsspp,I like it Becuse this app good,November 12 2016,4
org.ppsspp.ppsspp,Is the emulator,November 12 2016,5
org.ppsspp.ppsspp,Not fully works God of war ghost of sparta has many glitches lags badly in buffered rendering and turns black when turned to non buffered.,November 12 2016,4
org.ppsspp.ppsspp,Wooo,November 12 2016,5
org.ppsspp.ppsspp,It is slow,November 12 2016,2
org.ppsspp.ppsspp,Goooooooooooood I like it because this is so smooth,November 12 2016,5
org.ppsspp.ppsspp,Awesome I loved it it's very interesting PSP emulator please install it.It is awwesome,November 12 2016,5
org.ppsspp.ppsspp,Cool Best PSP emulator,November 12 2016,5
org.ppsspp.ppsspp,Fauzan Good,November 12 2016,5
org.ppsspp.ppsspp,LOVED IT OK,November 12 2016,5
org.ppsspp.ppsspp,This is cool because I am gaming grand theft auto,November 12 2016,5
org.ppsspp.ppsspp,Best emulator Love it,November 12 2016,5
org.ppsspp.ppsspp,REALLY?! It kept crashing every single time my in-game character levels up. Don't tell me that isn't very much disappointing.,November 12 2016,1
org.ppsspp.ppsspp,Best PSP emulator in Mobile and PC It is so good yet it is free. Thank you very much for this app.,November 12 2016,5
org.ppsspp.ppsspp,Nice one,November 12 2016,5
org.ppsspp.ppsspp,Good,November 12 2016,5
org.ppsspp.ppsspp,Good use We can play something which we cannot play in other,November 12 2016,5
org.ppsspp.ppsspp,Good one Good app,November 12 2016,5
org.ppsspp.ppsspp,Coba Coba dulu nanti ditambah,November 12 2016,2
org.ppsspp.ppsspp,Nasir Yahaiya,November 12 2016,3
org.ppsspp.ppsspp,It's so slow......,November 12 2016,3
org.ppsspp.ppsspp,Very bad Nothing goes right,November 12 2016,1
org.ppsspp.ppsspp,Best emulator in the world It emulates games very easily and easy to use,November 12 2016,5
org.ppsspp.ppsspp,Reliably the best ps2 emulator Best emulator I've used no viruses nor any stupid fees,November 12 2016,5
org.ppsspp.ppsspp,Games I don't know how to get any games on it,November 12 2016,1
org.ppsspp.ppsspp,I hate it No reset of settings,November 12 2016,1
org.ppsspp.ppsspp,For networking its IP don't change,November 12 2016,4
org.ppsspp.ppsspp,From where i can get the games,November 12 2016,4
org.ppsspp.ppsspp,love it i love it it work but need to fix some grphics and sound effect. I hope it would be fix in next update and it hangs alot,November 12 2016,5
org.ppsspp.ppsspp,Love it!,November 12 2016,5
org.ppsspp.ppsspp,Horrible just horrible nice,November 12 2016,5
org.ppsspp.ppsspp,Best emulator I love this it may lag at times but u don't have to pay for anything,November 12 2016,5
