package_name,review,date,star
com.frostwire.android,Download muzik fast,November 20 2016,5
com.frostwire.android,Looks e It!! Best downloading app available!,November 20 2016,5
com.frostwire.android,Best music downloader Love frostwire have been using it since i got an android. Also used to use it on my laptop years ago.,November 20 2016,5
com.frostwire.android,This app sucks It never works and whenever i try to use it my whole phone freezes up then the app just shuts down,November 20 2016,1
com.frostwire.android,Terrible It doesn't work,November 20 2016,2
com.frostwire.android,Ftostwire music downloader Nice,November 20 2016,5
com.frostwire.android,Incredible Service A useful program for finding files and music quickly.,November 20 2016,5
com.frostwire.android,Would be okay if it worked properly Has some bands I wouldn't expect  some annoying adds  and downloads never seem to work quite right. So id say all in all its about as good as all the other music downloading apps,November 20 2016,2
com.frostwire.android,Great but to many ads,November 20 2016,3
com.frostwire.android,Good No WiFi,November 20 2016,5
com.frostwire.android,Download The download doesn't work even i have good wifi,November 20 2016,2
com.frostwire.android,Love it They have ever band n song tha i love greatest app EVER!!!,November 20 2016,5
com.frostwire.android,It actually works Most download apps don't work but I am very pleased with this😁,November 20 2016,5
com.frostwire.android,Easy to use,November 20 2016,4
com.frostwire.android,It's stupid It's stupid,November 20 2016,1
com.frostwire.android,Stupid You cant even hear what you might download. Its a waist of data and time,November 20 2016,1
com.frostwire.android,Great app works well occasional issues gets better every day,November 20 2016,4
com.frostwire.android,Best Music App! Amazing!!Downloads perfectly and fast. Probably the best music app ever.,November 20 2016,5
com.frostwire.android,Like Would be better if you could listen to the songs before you download them.,November 20 2016,4
com.frostwire.android,Very good music downloader This is the very good and easy to use this app,November 20 2016,5
com.frostwire.android,Too slow This app is great that you can search from within.... But it is just too damn slow and buggy.,November 20 2016,2
com.frostwire.android,Guud but  It didn't have some songs,November 20 2016,3
com.frostwire.android,The best downloading app ever,November 20 2016,5
com.frostwire.android,Great app Love this app,November 20 2016,5
com.frostwire.android,Yeeh Luv It!!!.,November 20 2016,5
com.frostwire.android,Frost wire The best downloaded ever,November 20 2016,5
com.frostwire.android,Its... I like it but it's pretty slow at times and it also doesn't show all of the Artists songs only some,November 20 2016,3
com.frostwire.android,Frostwire Music,November 20 2016,5
com.frostwire.android,Better now It works again. I still miss YouTube but hey at lest now I can find songs again. So thanks frostwire,November 20 2016,3
com.frostwire.android,Good,November 20 2016,2
com.frostwire.android,Good Good,November 20 2016,5
com.frostwire.android,Very happy!! I find most of what I'm looking for and it spans many genres and years!,November 20 2016,5
com.frostwire.android,Fight me Lol,November 20 2016,5
com.frostwire.android,Some I can't find ?,November 19 2016,4
com.frostwire.android,Music Music,November 19 2016,5
com.frostwire.android,Good job Best mp3 downloader.,November 19 2016,5
com.frostwire.android,Damn SO GAR DAMN GUCCI,November 19 2016,5
com.frostwire.android,AWESOME!!! Super easy to use and no ads (for me anyway). Love the app!! 👌💪,November 19 2016,5
com.frostwire.android,Love it It's really east to use. I recommend you getting it.,November 19 2016,5
com.frostwire.android,Awrsome Great easy to use,November 19 2016,5
com.frostwire.android,Awesome,November 19 2016,5
com.frostwire.android,literally the greatest thing ever I have never had a more useful app is the history I've had my phone. Everything I needed was in here. Quick and super easy to use. HIGHLY RECOMMEND!!!,November 19 2016,5
com.frostwire.android,Frostwire Music downloader,November 19 2016,4
com.frostwire.android,I LOVE IT! I like it but the issue is if you enter some song it's not working? Plz fix it and I'll give 5 stars I promise!.,November 19 2016,4
com.frostwire.android,This TT he best,November 19 2016,5
com.frostwire.android,Stupid Piece of poop,November 19 2016,1
com.frostwire.android,Frost wire Love it,November 19 2016,4
com.frostwire.android,Love it,November 19 2016,5
com.frostwire.android,Loving this app!! So happy that I can look up any music from country  blues  r&b  and hip hop!!,November 19 2016,5
com.frostwire.android,I would give it 5 stars  but I lost 100+ files that I'd really like to have back.,November 19 2016,3
com.frostwire.android,Good,November 19 2016,4
com.frostwire.android,This app sucks Does not work,November 19 2016,1
com.frostwire.android,Really good A great app for downloading music,November 19 2016,5
com.frostwire.android,Not good It takes forever to download. And when I only want one song from a particular artist. I wind up with 15. Have to delete the songs I didn't want. And way too many errors. And there's a lot of songs I can not find. Omg do you have any songs that doesn't skip and play all the way through??? Deleted.,November 19 2016,1
com.frostwire.android,Best app It isn't the fastest BUT it does download it has tons of music and is worth the wait if you really love your music like I do,November 19 2016,5
com.frostwire.android,Best Available If you're looking for a music downloader  this is the one!!! Never have I been disappointed in this app. That's saying something.,November 19 2016,5
com.frostwire.android,Better than average,November 19 2016,4
com.frostwire.android,Cathy Kelley I love this one,November 19 2016,5
com.frostwire.android,I love it,November 19 2016,4
com.frostwire.android,Good,November 19 2016,5
com.frostwire.android,😍😍😍 Idgaf if it stops working hands down best app on the map PERIOD!!!😘😘,November 19 2016,5
com.frostwire.android,I can download in 6 sec,November 19 2016,5
com.frostwire.android,Alot of ads,November 19 2016,1
com.frostwire.android,Great,November 19 2016,5
com.frostwire.android,3 Star If it worked a bit better I'd definitely give it 5 stars,November 19 2016,3
com.frostwire.android,YAAAAASSS Words can ot describe my dreams came true YEET,November 19 2016,5
com.frostwire.android,Overall great app,November 19 2016,4
com.frostwire.android,Cool it is the easiest app to download songs,November 19 2016,5
com.frostwire.android,Nice,November 19 2016,4
com.frostwire.android,Love it Awesome not much problem love this app,November 19 2016,5
com.frostwire.android,best music app I love this app. It's quick  easy  and has every song I search for.,November 19 2016,4
com.frostwire.android,Used to be good I tried to download one song and it downloaded all the songs the artist never made and they don't work,November 19 2016,1
com.frostwire.android,Frostwire BETTER THAN ANY APP OUT THERE NOW. Everyone else screws theirs up. You guys are awesome thanks for the great app.. NO PROBLEM. I will spread the word and this app everywhere I go.... Thanks for replying. Keep up the great work. Amazing app,November 19 2016,5
com.frostwire.android,Its great I love this app it is so good  i searched for all my songs and they all came up  even melanie martinez she isnt very popular yet it still has her songs i recommend it was very good,November 19 2016,5
com.frostwire.android,My Samsung Galaxy 7 Edge Wants Some Music!,November 19 2016,5
com.frostwire.android,Awesome app Never have had a issue,November 18 2016,5
com.frostwire.android,Its Ok,November 18 2016,3
com.frostwire.android,The best mp3 downloader,November 18 2016,5
com.frostwire.android,Amazing results! I just got a new phone and since I'm a music maniac  I keep all my songs written on Google docs in case of a catastrophe. For over a week I couldn't find any good app that was similar to my previous music downloading app. This app is amazing!,November 18 2016,5
com.frostwire.android,Love It!,November 18 2016,5
com.frostwire.android,Great app,November 18 2016,5
com.frostwire.android,Frostwire Cold..... Cool as a fan,November 18 2016,5
com.frostwire.android,Great for finding music,November 18 2016,5
com.frostwire.android,Really like it,November 18 2016,5
com.frostwire.android,meh hard to use ://,November 18 2016,1
com.frostwire.android,Gatote. Rey Del Razpeh Nice. One 4 Us,November 18 2016,5
com.frostwire.android,awat awat,November 18 2016,5
com.frostwire.android,Couldn't find any songs Every song I typed in came up with no results,November 18 2016,1
com.frostwire.android,Love it I literally love this music app because it acctually downloads music,November 18 2016,5
com.frostwire.android,Thanks,November 18 2016,2
com.frostwire.android,Amazing!!!😃 I honestly never have given a app 5 stars but frostwire absolutely deserves it. Almost every song I've searched has popped up. This app is amazing,November 18 2016,5
com.frostwire.android,Amazing Although i just downloaded it i hope and expect this will not dissapoint me,November 18 2016,4
com.frostwire.android,LOVE IT!!! Finally an app that finds the songs I like,November 18 2016,5
com.frostwire.android,Bad For Froign Music I tryed looking 4 Music out of Usa   It didnt Show Up here ... But English Music Yes Some   Not all But when i first Started Useing was Ok,November 18 2016,3
com.frostwire.android,Awesoome This app is so useful and u can turn Ur phone off and still listen to music,November 18 2016,5
com.frostwire.android,Love it I can find everything,November 18 2016,4
com.frostwire.android,This is one of the best music downloading apps I've ever used. Found about every song I've ever searched besides a few.,November 18 2016,4
com.frostwire.android,I rlly liked it Its easy to use and has all of the songs i love,November 18 2016,5
com.frostwire.android,Worst app Don't even waste your time on this app keeps forcing close!,November 18 2016,1
com.frostwire.android,Good Music App Very easy to use and down load music,November 18 2016,5
com.frostwire.android,Loving this app,November 18 2016,5
com.frostwire.android,Used to be my go to music downloading app. Especially with the feature to download full albums  but for the past few months (it seemed to be from the update where it pops up the window to select what songs from the album you want to download) nothing has downloaded to my phone. Very disappointing and none of the updates have done anything about it. Hopefully that gets fixed. Update Nov 2016. Still just absolute garbage. Nothing I try to download will. Very disappointed nothing has been done,November 18 2016,1
com.frostwire.android,Damn.... Its okay for basic music. However  if you search for an actual unique song or band  you won't find crap.,November 18 2016,2
com.frostwire.android,I updated to frostwire plus so I can find more songs  but now when I go to download at the very end it will say error moving incomplete....somebody please help,November 18 2016,3
com.frostwire.android,Sucked Only popped up two songs of the artist I was looking for,November 18 2016,2
com.frostwire.android,Great It's a good app to listen to music offline.,November 18 2016,4
com.frostwire.android,Get the pro version Trust me  get the pro version. It's completely free and has every song you could think of. Seriously there is no song that the pro version doesn't have. Best music app ever! (to get pro  just download this app and it asks if you want pro on the homescreen.),November 18 2016,5
com.frostwire.android,Doesnt show the songs i want So yea,November 18 2016,1
com.frostwire.android,So cool I love this app!,November 18 2016,5
com.frostwire.android,Love this 😘😘😘,November 18 2016,5
com.frostwire.android,Love Love iTunes hate Android but I'm por now so here will due,November 18 2016,4
com.frostwire.android,Frostwire Music downloader,November 17 2016,5
com.frostwire.android,Awesome Works like a champ most of the time,November 17 2016,5
com.frostwire.android,Started awesome Started off great  now cannot download complete albums from torrent tab,November 17 2016,3
com.frostwire.android,Awesome! This app is so awesome it is so good I always download song of the one direction:-),November 17 2016,5
com.frostwire.android,Wow,November 17 2016,5
com.frostwire.android,I LOVE IT I have is app for a long time but the only problem is that you need 2 be specific for it plz fix it :p,November 17 2016,5
com.frostwire.android,I can't find singers that I want Like this singer. Bouke,November 17 2016,2
com.frostwire.android,Horrible Doesn't work doesn't open doesn't do anything,November 17 2016,1
com.frostwire.android,Simple and easy Always been the easiest p2p file sharing program. Also  the most stable. Which is especially important now that the majority of the civilized world is moving away from real computers  in favor of crappy smartphones and tablets. Stupid masses...,November 17 2016,5
com.frostwire.android,It ok,November 17 2016,2
com.frostwire.android,Love Its so awesome,November 17 2016,5
com.frostwire.android,It's great but I have a question for frostwire Is this illegal  it almost seems to good to be true....,November 17 2016,5
com.frostwire.android,Love ittt,November 17 2016,5
com.frostwire.android,Frostw ire love it,November 17 2016,5
com.frostwire.android,Good Its the best one ive found so far.,November 17 2016,5
com.frostwire.android,💯💯 TBH~Its the BEST,November 17 2016,5
com.frostwire.android,Woo hoo It's great,November 17 2016,5
com.frostwire.android,The people who make the app are fast at replying to a problem,November 17 2016,5
com.frostwire.android,Amazing I couldn't find an app for music and only found out about this from a friend! Definitely worth it,November 17 2016,5
com.frostwire.android,Was pretty good  until this... Was able to find songs  worked without wifi  definitely a plus for me...but now it turns on whenever it wants and it is using up my space on my phone trying to download songs on its own  like there's a virus. Keeps happening no matter what i do. Deleting the app!,November 17 2016,1
com.frostwire.android,It's a good. App,November 17 2016,4
com.frostwire.android,You guys are great.....THEN THIS HAPPENED Same thing as others can't see what I'm downloading the transfer screen is blank as well as other screens what not settings and stuff help I can't tell what is downloading please help.....ps.still downloads movies and music still working .....ps.still better than other apps........Thanks; ) hey whatever you did works great THANK YOU FROST WIRE ;),November 17 2016,5
com.frostwire.android,Confusing It was ok at first then it deleted all the songs i downloaded  i tried to download the songs again but they wouldnt. All in all its a crappy app.,November 17 2016,2
com.frostwire.android,Natali Hernandez I love frostwires because i could download my favorite music. And listen to my favorite music,November 17 2016,5
com.frostwire.android,its work well for me  only problem I've had is finding certain songs  but hey they cant have everything!,November 17 2016,4
com.frostwire.android,Frostwire It doesn't shut down when you turn it off or kill it with app killer. Just continues to reboot,November 17 2016,3
com.frostwire.android,Never works. Fills my phone with ads. Takes over with ads which you have to restart the phone to remove.,November 17 2016,1
com.frostwire.android,Perfect Keep it up!,November 17 2016,5
com.frostwire.android,AWESOME Loved it I didn't know how to download music on your phone,November 17 2016,5
com.frostwire.android,It. Deleted the music i downloaded to my phone,November 17 2016,1
com.frostwire.android,Good app!,November 17 2016,5
com.frostwire.android,Awsome Great and fast,November 17 2016,5
com.frostwire.android,Great but... Its a great app but the tasks stops when i lock my phone. Also show eta in downloads,November 17 2016,4
com.frostwire.android,Trayblock61st. Savage🔫,November 17 2016,5
com.frostwire.android,Awesome and I have not tried it,November 17 2016,5
com.frostwire.android,Don't download! My security scanner made me delete it!,November 17 2016,1
com.frostwire.android,Takes up all space and downloads songs never even picked sucks!!!,November 17 2016,1
com.frostwire.android,Takes to much memory ,November 17 2016,3
com.frostwire.android,This app is pretty good,November 17 2016,5
com.frostwire.android,love it,November 17 2016,5
com.frostwire.android,Mast hai It helps indian hindi users too rockingly gud,November 17 2016,4
com.frostwire.android,Not downloading,November 17 2016,1
com.frostwire.android,Awesome,November 17 2016,5
com.frostwire.android,I love it!!,November 17 2016,5
com.frostwire.android,Awesome Absolutely love it,November 17 2016,5
com.frostwire.android,The best man I love it it's good it's actually perfect,November 17 2016,5
com.frostwire.android,Awesome app The only issue was that it didn't have older music by certain  it's got a wide selection!,November 17 2016,5
com.frostwire.android,I like you guy you have a smart brain lmfao,November 17 2016,5
com.frostwire.android,I got something saying the government got my ip adress because of this app,November 16 2016,1
com.frostwire.android,Perfecto,November 16 2016,5
com.frostwire.android,Awesome I loved it For everybody,November 16 2016,5
com.frostwire.android,Good but it takes a lot of space,November 16 2016,5
com.frostwire.android,Best damn downloads,November 16 2016,5
com.frostwire.android,App works but.... The song selection is very limited and you'd have to scroll through a lot of things to find the right song. Recommended for people with patience.,November 16 2016,3
com.frostwire.android,Perfect Has everything I have looked for,November 16 2016,5
com.frostwire.android,Yup,November 16 2016,5
com.frostwire.android,Music at your fingertips... Its as fast as your CPU,November 16 2016,5
com.frostwire.android,Liked it,November 16 2016,5
com.frostwire.android,Vivianna Love it,November 16 2016,5
com.frostwire.android,😀😁😀😂😋😊😊😄 Love it,November 16 2016,5
com.frostwire.android,The best app to download music,November 16 2016,5
com.frostwire.android,Music It's ok,November 16 2016,4
com.frostwire.android,Amazing Never rated anything before  its the best music downloading app there is,November 16 2016,5
com.frostwire.android,Excellent downloader,November 16 2016,5
com.frostwire.android,Perfect Seriously its the best aplication music downloader,November 16 2016,5
com.frostwire.android,Gay Tf,November 16 2016,2
com.frostwire.android,It's good. It works pretty well,November 16 2016,4
com.frostwire.android,Bruh What is this????,November 16 2016,1
com.frostwire.android,Its cool,November 16 2016,3
com.frostwire.android,Best downloaded out there,November 16 2016,5
com.frostwire.android,... I like but it downloads a bunch of songs that I don't what buy other than that it is great.,November 16 2016,3
com.frostwire.android,Difficult but better than the others Spend a long time finding songs that aren't covers but usually you can find them,November 16 2016,4
com.frostwire.android,All the music I need but...... I would like to hear the music before I download it. Other than that I don't have any other complaints,November 16 2016,4
com.frostwire.android,The best free music download app This app has 97% of the songs I want to download. Even the latest hits!,November 16 2016,5
com.frostwire.android,Most of the songs don't download right.,November 16 2016,2
com.frostwire.android,SO GOOD $,November 16 2016,5
com.frostwire.android,Love it,November 16 2016,5
com.frostwire.android,Its good but.. It keeps running on top of my apps and wont close. Its so annoying that it keeps popping up after ive closed it many many times.,November 16 2016,3
com.frostwire.android,A joke Was great then wont bring up anything,November 16 2016,1
com.frostwire.android,Love it Love it is so good you got to get it,November 16 2016,5
com.frostwire.android,I get to listen to all my best songs Subscribe to lego Chopper 45,November 16 2016,5
com.frostwire.android,I'm in love!!!,November 16 2016,5
com.frostwire.android,Frostwire I love this app,November 16 2016,5
com.frostwire.android,Cant find my music I don't like it,November 16 2016,1
com.frostwire.android,Idk I really don't know,November 16 2016,4
com.frostwire.android,Tnx for this app Now a can't download music,November 16 2016,5
com.frostwire.android,impeccable found everything that I want!!,November 16 2016,5
com.frostwire.android,Blue tooth issues I down loaded it yesterday and I have several blue tooth devices that I did not attach them to It picked them up with out me programming my other devices. Straight up spy ware   shame on you .nosy ass b_____.,November 16 2016,1
com.frostwire.android,What the hell Used to use this ap hassle free  reinstalled it not that long ago  download a couple of songs then over night the whole album will download 7 or 8 times. UNINSTALLED! fix ya s**t,November 16 2016,1
com.frostwire.android,Frostwire app Icannot find all the songs but its better than the other,November 16 2016,4
com.frostwire.android,Very bad It doesn't have these days songs,November 16 2016,1
com.frostwire.android,Great App Luv it!!! Fast download & have found everything i been looking for...,November 16 2016,5
com.frostwire.android,Good Nice,November 16 2016,5
com.frostwire.android,Good Best music downloader ever!!!!,November 16 2016,5
com.frostwire.android,Great App Love this app!,November 16 2016,5
com.frostwire.android,Great app Simply amazing  let you download music easily,November 16 2016,4
com.frostwire.android,Frostwire Can always find what I'm looking for,November 16 2016,5
com.frostwire.android,Love it! Easy to use. Music plays offline. Millions of songs. I love this app!,November 16 2016,5
com.frostwire.android,Few songs I like that I can't find. Works really well use it everyday sometimes I can't find all the songs. Could y'all add ballerina by belly?,November 16 2016,4
com.frostwire.android,Easy  Everything you need Music  videos... Easy to find with the inbuilt search,November 15 2016,4
com.frostwire.android,all the music you need (Read above  keep in mind for free),November 15 2016,5
com.frostwire.android,Yolo Love the pluse version more,November 15 2016,5
com.frostwire.android,Easy to use Its very very simple easy to use this app (~^_^)~,November 15 2016,5
com.frostwire.android,Bad Comes up with music I don't want,November 15 2016,1
com.frostwire.android,Dumb Don't work its a waste of time,November 15 2016,1
com.frostwire.android,Great The best music and movies app,November 15 2016,5
com.frostwire.android,Self Employed Jesus-Motivated,November 15 2016,3
com.frostwire.android,Good I really like it,November 15 2016,5
com.frostwire.android,Wow This actually works most music downloaders dont work but this is the best music downloader,November 15 2016,5
com.frostwire.android,Sucks,November 15 2016,1
com.frostwire.android,Rip off,November 15 2016,1
com.frostwire.android,Don't actually like it  it won't even download onto my phone and I have space!?!?,November 15 2016,4
com.frostwire.android,Best app ever...super easy***,November 15 2016,5
com.frostwire.android,Good Music Download App Thank God I found this music download. Have been looking for a good one for months. This is by far the best. I found every song I was looking for.,November 15 2016,5
com.frostwire.android,Wow Nice,November 15 2016,5
com.frostwire.android,I like it cause it connect to my musically BUT it doesn't have all the songs I wanted,November 15 2016,1
com.frostwire.android,Love it,November 15 2016,5
com.frostwire.android,Has every albums,November 15 2016,5
com.frostwire.android,Best downloader ever search an artist and find alot of there song,November 15 2016,5
com.frostwire.android,"Garbage It wont let me download anymore. I had perfect WiFi Signal and It still said """"""""""""""""""""""""""""""""error: Moving Incomplete"""""""""""""""""""""""""""""""".""""",November 15 2016,2
com.frostwire.android,It's good Sometimes I try to find old sings on there and they don't show up but other than that it's pretty good and I like it,November 15 2016,3
com.frostwire.android,Great downloader best I've ever seen,November 15 2016,5
com.frostwire.android,Love it Awesome,November 15 2016,5
com.frostwire.android,love it its great,November 15 2016,4
com.frostwire.android,😍😍 Best app ever so easy to use,November 15 2016,5
com.frostwire.android,Best music down loader Sweet,November 15 2016,4
com.frostwire.android,Awsom Great for all your movies.,November 15 2016,5
com.frostwire.android,Free MUSIC!!! You can download almost any song you want. So Amazing!,November 15 2016,5
com.frostwire.android,Love it💖 It works really well and does not have any ads,November 15 2016,5
com.frostwire.android,Don't download this trash,November 15 2016,1
com.frostwire.android,Frost wire Love love love it!,November 15 2016,5
com.frostwire.android,Best,November 15 2016,5
com.frostwire.android,Koo Sweet,November 15 2016,5
com.frostwire.android,nice 9,November 15 2016,5
com.frostwire.android,Iceman Bomb it's the right one,November 15 2016,5
com.frostwire.android,Nice!,November 15 2016,5
com.frostwire.android,Suxs The ads are outrageous. Speed is slowwww,November 15 2016,1
com.frostwire.android,Thanks Perfect app no bs,November 15 2016,5
com.frostwire.android,The app keeps opening itself and its always killing my battery. It just won't stay closed. Other than that I like it,November 15 2016,3
com.frostwire.android,I'll keep it short it wasn't worth my time I uninstalled the app in 10 minutes,November 15 2016,1
com.frostwire.android,Absolutely loved it It is easy fast and leaves you satisfied with it. It pretty much is the only app that works to be able to download music. You should get if you don't have it yet😃😀😊,November 15 2016,5
com.frostwire.android,CORRUPTS SD CARD! It's great until it corrupts your SD card....even the 2nd one I purchased. I don't download apps or games  just music and this is a brand new SD. Done with this app!,November 15 2016,2
com.frostwire.android,Please fix It has stopped downloading. It says it is but it doesn't.,November 15 2016,2
com.frostwire.android,Frostwire Awesome,November 15 2016,5
com.frostwire.android,Best music ever This music player might be the best or really the best,November 15 2016,5
com.frostwire.android,Its good,November 15 2016,5
com.frostwire.android,Best music app,November 15 2016,5
com.frostwire.android,I love it It is very good and fast.,November 15 2016,5
com.frostwire.android,5star Nice,November 15 2016,5
com.frostwire.android,Love it! Has every single song that i need with the full album to.One of the best apps I have used for downloading music😄😄☺😙😙,November 14 2016,5
com.frostwire.android,This app is amazing This app is awesome and it's had every single song I have looked for! It is very handy and it saves all the music on my phone!,November 14 2016,5
com.frostwire.android,Good Best,November 14 2016,4
com.frostwire.android,Sucks Loved it for years!! All the sudden it stopped working! ! Can't dOwnload anything! !! Think they cut you off after a certain amount of time. Mad because you dont pay!!! Very frustrating! !!!!!,November 14 2016,1
com.frostwire.android,5 all-day Best torrent app of all time,November 14 2016,5
com.frostwire.android,5/10 Doesn't have a lot of the popular songs I like or not the right version.,November 14 2016,3
com.frostwire.android,When I download something it gone,November 14 2016,5
com.frostwire.android,Great I absolutely love this app  it is very versatile and funtional. Only complaints I have are that it destroys my battery life and some things I look for end up being very different to find,November 14 2016,4
com.frostwire.android,Cool This is a cool app,November 14 2016,5
com.frostwire.android,awesome,November 14 2016,5
com.frostwire.android,Such good music I can find any song I want.,November 14 2016,5
com.frostwire.android,won't download songs I am trying to get,November 14 2016,3
com.frostwire.android,Hi Ok,November 14 2016,5
com.frostwire.android,Fix Should really be able to listen to the song first before I download it,November 14 2016,3
com.frostwire.android,😀😌 It's GOOOOOOOOOOOD!!!!!!!!!!!!!😀😘😌,November 14 2016,5
com.frostwire.android,Phuck this app It used to be great. 5 stars. Now  it is almost impossible to find the real versions of songs. They are all lame remixes  or covers by some random chick playing a guitar in her bathroom. I'll stick to listening to music from YouTube. Getting rid of this app. All it does is kill my CPU and lag my phone out.,November 14 2016,1
com.frostwire.android,This sucks Never download this for the sake of god!,November 14 2016,1
com.frostwire.android,Ot fun,November 14 2016,5
com.frostwire.android,Oh yeah Awesome,November 14 2016,5
com.frostwire.android,Latest Update - Not Good Been using this app for a while now but after the last update can't find any song (popular songs) what happen frostwire?,November 14 2016,2
com.frostwire.android,I had it over 2 months now  and I decide to download 'Suicide Squad Heathens' and it downloaded but deleted all my other songs,November 14 2016,2
com.frostwire.android,Wow Heard some great things and tried it loved it,November 14 2016,5
com.frostwire.android,I don't like it. I love it!!!!,November 14 2016,5
com.frostwire.android,Ugghhhh It keeps deleting my songs  but they do have great options for songs,November 14 2016,4
com.frostwire.android,Bulok Walang kwenta,November 14 2016,3
com.frostwire.android,Doesn't Show Your Results 😭😭😭,November 14 2016,3
com.frostwire.android,Good I love it,November 14 2016,5
com.frostwire.android,Frostwire Love It,November 14 2016,5
com.frostwire.android,Great,November 14 2016,4
com.frostwire.android,Love it The best one out there good job,November 14 2016,5
com.frostwire.android,Awesome Best songs,November 14 2016,5
com.frostwire.android,Nice,November 14 2016,5
com.frostwire.android,Frostwirelesmoreforless Nais app to have love it.....,November 14 2016,5
com.frostwire.android,My dad hates it but... My dad had trouble with viruses on our pc's over the years but i live it for my phone no viruses its awesome,November 14 2016,5
com.frostwire.android,Frostwire It's brilliant and easy to use I highly rate this app..,November 14 2016,5
com.frostwire.android,❌ The music it does have is good but I had the problem of not being able to Download the underground music I like.,November 14 2016,3
com.frostwire.android,Best app ever It's got all my songs,November 14 2016,5
com.frostwire.android,Awesome,November 14 2016,5
com.frostwire.android,Its okay I like that I can find majority of the music I like on the app  but it takes up ALOT of storage space!,November 14 2016,3
com.frostwire.android,Good music app Love the various songs available!,November 14 2016,5
com.frostwire.android,Best app evah!,November 14 2016,5
com.frostwire.android,All love The truth,November 14 2016,5
com.frostwire.android,Love it Has I the songs ive wanted,November 13 2016,4
com.frostwire.android,I downloaded this app for than three and times and its repeatedly deleted all of my downloaded songs or wouldn't play them. Fix please.,November 13 2016,3
com.frostwire.android,best ever!!!,November 13 2016,5
com.frostwire.android,Love it 5 stars 🌃🌃🌃,November 13 2016,5
com.frostwire.android,Not good Tried using it as a music downloader but it was horrible,November 13 2016,1
com.frostwire.android,Junk,November 13 2016,1
com.frostwire.android,the new update Y'all funny tryna get people to update so y'all can see their locations HA comedians comedians,November 13 2016,1
com.frostwire.android,? AnyUglyGodM9?,November 13 2016,4
com.frostwire.android,I can download music movies etc..,November 13 2016,5
com.frostwire.android,OMG THE WORST It doesn't even have any music from like ANYTHING it has dumbass movies and makes you pay for them!,November 13 2016,1
com.frostwire.android,Works well Required files are not 100% available..nway works well.need more improvement in search engin.,November 13 2016,4
com.frostwire.android,This app sucks. Nothing will download anymore,November 13 2016,1
com.frostwire.android,Its okay. Not bad  but not great,November 13 2016,3
com.frostwire.android,Frostwire Plus Its good but i can't download albums of certain NZ and Aussie groups,November 13 2016,1
com.frostwire.android,It's pretty good There still is a lot of songs not on there,November 13 2016,4
com.frostwire.android,Easy All you need to do is search and download!!! It's great😍,November 13 2016,5
com.frostwire.android,Love it Awesome,November 13 2016,5
com.frostwire.android,Great,November 13 2016,5
com.frostwire.android,Yep!,November 13 2016,5
com.frostwire.android,Doesn't let me download songs anymore It was working perfect but a few days ago it didn't let me download songs anymore i unistalled the app but it still doesn't let me download songs anymore😕,November 13 2016,2
com.frostwire.android,Best app in the world Easy to use supplies all music available,November 13 2016,5
com.frostwire.android,I‘ve been using the PLUS version since March and I‘ve found 90% of what I was looking for and the option to download from YT is a plus  I can convert any format to MP3,November 13 2016,5
com.frostwire.android,Its okay It doesn't have all the songs I want but it has most of them,November 13 2016,4
com.frostwire.android,Stupid thing I don't know how to use it,November 13 2016,1
com.frostwire.android,Frostwire Best music player ive ever used,November 13 2016,5
com.frostwire.android,Works good find almost everything I'm looking for,November 13 2016,4
