package_name,review,date,star
org.telegram.messenger,Best Best app  i recommend it,November 17 2016,5
org.telegram.messenger,It's great The best social communication application ever,November 17 2016,5
org.telegram.messenger,Easy and safety this app Great,November 17 2016,5
org.telegram.messenger,Worst Download pending,November 17 2016,1
org.telegram.messenger,Very good apps,November 17 2016,5
org.telegram.messenger,Sooper,November 17 2016,5
org.telegram.messenger,Better than WhatsApp Nice to use..,November 17 2016,5
org.telegram.messenger,Super 😊😊😊,November 17 2016,5
org.telegram.messenger,Same as wts up.. features It's very good app..for all...it's similar to wts up +,November 17 2016,5
org.telegram.messenger,It's very faster than whatapp,November 17 2016,5
org.telegram.messenger,India is always great.......🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,November 17 2016,5
org.telegram.messenger,I LOVE MY INDIA so this app is made by Indians so faster uninstall WhatsApp andinstallit,November 17 2016,5
org.telegram.messenger,Tele Gud....,November 17 2016,5
org.telegram.messenger,Telegram Very nice app,November 17 2016,5
org.telegram.messenger,Super app Kathirvijay,November 17 2016,5
org.telegram.messenger,Spr,November 17 2016,2
org.telegram.messenger,It's OK This app need some work on it.,November 17 2016,3
org.telegram.messenger,Best of best Speed accuracy...brilliant .....pakka....superbbb...,November 17 2016,5
org.telegram.messenger,Sick This app is so sick,November 17 2016,5
org.telegram.messenger,Telegram Gud,November 17 2016,5
org.telegram.messenger,Awesome,November 17 2016,4
org.telegram.messenger,File Name Full File Name not showing & original file name change after download.,November 17 2016,2
org.telegram.messenger,Aaaaaaa super app Nice,November 17 2016,4
org.telegram.messenger,Nice one,November 17 2016,4
org.telegram.messenger,Super Hai,November 17 2016,5
org.telegram.messenger,Gifs in not being shown in the shared media I have created a channel and uploading lots of pictures gifs and videos. The problem is everything is being shown in the shared media but gifs. Please fix this. Thanks in advance ),November 17 2016,4
org.telegram.messenger,Love. This app,November 17 2016,5
org.telegram.messenger,Loving it.,November 17 2016,5
org.telegram.messenger,Niceee,November 17 2016,5
org.telegram.messenger,It's very good,November 17 2016,5
org.telegram.messenger,Nice and fast Supeer,November 17 2016,5
org.telegram.messenger,The app should be upgraded to be able to make calls.,November 17 2016,3
org.telegram.messenger,Zor Gap yoq,November 17 2016,5
org.telegram.messenger,Nice,November 17 2016,4
org.telegram.messenger,I am indian,November 17 2016,5
org.telegram.messenger,Please download it...bcoz it's our Indian app,November 17 2016,5
org.telegram.messenger,I love itً It's so good 👌,November 17 2016,5
org.telegram.messenger,Nice Good think,November 17 2016,5
org.telegram.messenger,Excellent,November 17 2016,5
org.telegram.messenger,Good Useful,November 17 2016,5
org.telegram.messenger,I am indian,November 17 2016,4
org.telegram.messenger,Love is god Gd,November 17 2016,5
org.telegram.messenger,Aplikasinya sangat membantu. Tks 4 admin,November 17 2016,5
org.telegram.messenger,Good app,November 17 2016,5
org.telegram.messenger,The recent change to inline keyboard is bad User can't know which key was pressed until after the bot reply arrives (huge delay),November 17 2016,4
org.telegram.messenger,Nice app,November 17 2016,5
org.telegram.messenger,super app,November 17 2016,5
org.telegram.messenger,Ammu 1,November 17 2016,1
org.telegram.messenger,Great app but... I've read every message there is yet have a notification icon that says 109 unread. Can't clear that in anyway. Removed the app  installed again. Removed icon and replaced. Issue persists. Response 2: there's no reset badge counter reset option as advised. Response 3: Settings 》Applications 》Application Manager 》More 》Show System Apps 》BadgeProvider 》Force Stop  clear data and cache  disable any App Notifications then enable again. Restart phone. Problem resolved for S7 Edge :),November 17 2016,4
org.telegram.messenger,Yeah,November 17 2016,5
org.telegram.messenger,Ok Verygof,November 17 2016,4
org.telegram.messenger,Need to Add Tab on Top... Chat  contract  group etc..,November 17 2016,4
org.telegram.messenger,Come India Development India,November 17 2016,5
org.telegram.messenger,Loved it  but improvement is necessary,November 16 2016,5
org.telegram.messenger,Harsh Patel,November 16 2016,3
org.telegram.messenger,Perfect Quite handy,November 16 2016,5
org.telegram.messenger,Nalleruku,November 16 2016,3
org.telegram.messenger,Call feature not available Plz introduce calling feature also... 5 stars is for..... So Far So Good,November 16 2016,5
org.telegram.messenger,Good,November 16 2016,4
org.telegram.messenger,Super app Best than the whatsapp cause more mb s but telegram low mb but super than the whatsapp very speed chating,November 16 2016,5
org.telegram.messenger,Good but.... Nice app but there's find a problem while sending a big file specially HD video,November 16 2016,4
org.telegram.messenger,Good Working Ye app chalane me bahot maza aa rha h..,November 16 2016,5
org.telegram.messenger,Nice good Ok,November 16 2016,3
org.telegram.messenger,Nice,November 16 2016,4
org.telegram.messenger,User friendly Superb,November 16 2016,4
org.telegram.messenger,Great app,November 16 2016,5
org.telegram.messenger,Nice Great performance and features,November 16 2016,5
org.telegram.messenger,Dinesh Love this app. Pls all guys download this telegram app,November 16 2016,5
org.telegram.messenger,Useful,November 16 2016,5
org.telegram.messenger,Better than others You guys Just need the exposure as other apps,November 16 2016,5
org.telegram.messenger,Very usefull Great app,November 16 2016,5
org.telegram.messenger,Good,November 16 2016,5
org.telegram.messenger,Thanks to app I am so happy this app,November 16 2016,5
org.telegram.messenger,Super,November 16 2016,5
org.telegram.messenger,This is our Indian Apps It very use full Apps & it is very easy to others Apps,November 16 2016,5
org.telegram.messenger,Indo messenger war,November 16 2016,5
org.telegram.messenger,Hello Usefull,November 16 2016,4
org.telegram.messenger,i like it but i want more advantges,November 16 2016,5
org.telegram.messenger,pradeep love,November 16 2016,5
org.telegram.messenger,I cant open it,November 16 2016,3
org.telegram.messenger,Super 👍👍👍,November 16 2016,1
org.telegram.messenger,India Y,November 16 2016,5
org.telegram.messenger,Just let try,November 16 2016,4
org.telegram.messenger,Nice fast n secure with a big flaw The app is very intuative and fast. The biggest flaw is lack of one to one encryption by default on all chats. Please add this feature to make it as secure as signal...,November 16 2016,4
org.telegram.messenger,Ilove it Good🙏,November 16 2016,5
org.telegram.messenger,Vennila Vennila,November 16 2016,5
org.telegram.messenger,Awesome app Useful and beautiful,November 16 2016,5
org.telegram.messenger,Telegram Gampang makenya,November 16 2016,4
org.telegram.messenger,Very good and helpful I use it like a cloud storage and it is very useful for me :),November 16 2016,5
org.telegram.messenger,God bless you God Ayyappan,November 16 2016,5
org.telegram.messenger,okk better,November 16 2016,5
org.telegram.messenger,India app Jay hind,November 16 2016,5
org.telegram.messenger,Best app,November 16 2016,5
org.telegram.messenger,Teligram So nice,November 16 2016,2
org.telegram.messenger,Its a great app,November 16 2016,5
org.telegram.messenger,Rockstars,November 16 2016,5
org.telegram.messenger,Luv it,November 16 2016,5
org.telegram.messenger,sometimes good sometimes not Wrong information easily are broadcasted by this application.,November 16 2016,5
org.telegram.messenger,Ok. Likeit,November 16 2016,2
org.telegram.messenger,I love it,November 16 2016,5
org.telegram.messenger,Nice messenging app Love to use it.....But it lacks some features like voice and video calling features or else I could have given it a five star.,November 16 2016,4
org.telegram.messenger,Arumai,November 16 2016,5
org.telegram.messenger,Best Sanjay builders,November 16 2016,5
org.telegram.messenger,Super Super supea,November 16 2016,1
org.telegram.messenger,Best app Telegram have software for computer version. So user can use telegram in desktop. Easy to use and very simple interface.,November 16 2016,5
org.telegram.messenger,I love this thing,November 16 2016,5
org.telegram.messenger,Very good I like this alot. This message app is awesome. It works really well. I would recommend this to anyone. I dig the set up. It runs really well. And looks nice and clean. Best messaging app I've ever used. VsXXgoTP,November 16 2016,5
org.telegram.messenger,Amazing messaging app It has it all: cloud based  access from multiple devices  encrypted messages and the possibility to send any kind of file. Not only that  but it's free and open source. (although not completely yet) Apart from the number of people using it  it has virtually no disadvantages to the other mainstream messaging app.,November 16 2016,5
org.telegram.messenger,Add persian language,November 16 2016,5
org.telegram.messenger,love it an awesome kinda messenger,November 16 2016,5
org.telegram.messenger,Still not good enough Miles behind whatsapp  viber  tango  snapchat and others. Also please optimize for HTC 10. More features please (voice call  video call). Android wear support please.,November 16 2016,1
org.telegram.messenger,terbaik teramat baik,November 16 2016,5
org.telegram.messenger,It was very good if it had theme,November 16 2016,5
org.telegram.messenger,Ok,November 16 2016,4
org.telegram.messenger,Needs an ability to pin the favorite chats/channels to the top of the main list or make folders for them to organize them.,November 16 2016,3
org.telegram.messenger,Vicky,November 16 2016,5
org.telegram.messenger,Best The best messenger,November 16 2016,5
org.telegram.messenger,Suport Indian app........ I'm in Indian.. .....,November 16 2016,5
org.telegram.messenger,Excellent messaging app Great for group chats with friends,November 16 2016,5
org.telegram.messenger,Süper,November 16 2016,2
org.telegram.messenger,Awesome Loved it this aap,November 16 2016,5
org.telegram.messenger,Very good I hv not downloaded this App yet because I want yo know whethet its an Indian App or some other country's..? pls reply...waiting for download....NO REPLY YET..!!??!!??!!,November 16 2016,4
org.telegram.messenger,Good aap Try it...its good,November 16 2016,5
org.telegram.messenger,It good 👌,November 16 2016,5
org.telegram.messenger,Goot,November 16 2016,5
org.telegram.messenger,Fly  safely...  out there !,November 16 2016,5
org.telegram.messenger,Good app,November 16 2016,5
org.telegram.messenger,can't believe why did u guys let whats app did a video call before u,November 16 2016,5
org.telegram.messenger,Indian app G,November 16 2016,4
org.telegram.messenger,Ohh Status ka option Jaldi se update kr do ....& video cal,November 16 2016,3
org.telegram.messenger,Maria m It is perfect just two problems first it downloads file and so on just only in phone not ram next it deletes either all or one message. It would be perfect if it could delete messages in group consists of example 50messages like viber,November 16 2016,4
org.telegram.messenger,Very good,November 16 2016,4
org.telegram.messenger,Good I want use it.,November 16 2016,5
org.telegram.messenger,So easy and fast,November 16 2016,5
org.telegram.messenger,Contacts are not showing up properly Basically I can't see any of my telegram contacts though they see me. Update: auto sync was originally off,November 16 2016,3
org.telegram.messenger,Goood,November 16 2016,5
org.telegram.messenger,Lovely app Keep it up,November 16 2016,3
org.telegram.messenger,A true indian app Made in INDIA for INDIANS ...JAI . HIND,November 16 2016,5
org.telegram.messenger,new user i m new user n not geting confirmation,November 16 2016,1
org.telegram.messenger,Super Love,November 16 2016,5
org.telegram.messenger,very very poor and slowly ! Too much time late to Downloading videos??? version 3 Please increase the number of letters following your photos and videos up to 5000 characters very Very slow and poor Too much time late to Download video?(Iran and Indonesia) I have Galaxy note 4 Android 6.0.1 Internet 4G LTE very slow not fast,November 16 2016,1
org.telegram.messenger,Plzz download this app Its for INDIA'S future our dharma is INDIA first,November 16 2016,5
org.telegram.messenger,Telegram Its nice .....,November 16 2016,5
org.telegram.messenger,A real looking telegram I think it is even faster than Facebook,November 16 2016,5
org.telegram.messenger,Tele gram Very esay to chat,November 16 2016,4
org.telegram.messenger,Teligram Miracle app,November 16 2016,5
org.telegram.messenger,Great app Wish the best for your great team,November 16 2016,5
org.telegram.messenger,Ok Ok,November 16 2016,5
org.telegram.messenger,Best,November 16 2016,5
org.telegram.messenger,Easy to Use Easier to use than Google Allo! Telegram allows messages to securely transmit across numbers and devices. FePpRpoV,November 16 2016,5
org.telegram.messenger,Nice Suuperb,November 16 2016,4
org.telegram.messenger,Be Indian This is first India's app. Hence being a Indian citizen we should use this,November 16 2016,4
org.telegram.messenger,My app Superb,November 16 2016,5
org.telegram.messenger,Raja Raja,November 16 2016,5
org.telegram.messenger,Super This very nice,November 16 2016,5
org.telegram.messenger,Very very good,November 16 2016,5
org.telegram.messenger,Kutty K,November 16 2016,1
org.telegram.messenger,Contact Contact name not show as device  so confusing with contact name in Telegram,November 16 2016,2
org.telegram.messenger,Dp Status Dp status not in side...,November 16 2016,3
org.telegram.messenger,Super Nice,November 16 2016,3
org.telegram.messenger,My Indian app Super app,November 16 2016,5
org.telegram.messenger,Omg Omg,November 16 2016,5
org.telegram.messenger,What did you just do to it? It started working weird right after I updated it. I am not able to use smileys the way it used to. I can't use more than 1 emoticon in 1 msg and it is not even sure whether I will be able to use it in next msg or not.,November 16 2016,5
org.telegram.messenger,Best one Best one,November 16 2016,5
org.telegram.messenger,Good Good,November 16 2016,5
org.telegram.messenger,Loved it Ok,November 16 2016,5
org.telegram.messenger,please make the badge notify for android please...,November 16 2016,3
org.telegram.messenger,Indian Wow its awesome,November 16 2016,5
org.telegram.messenger,It's good Indian app,November 16 2016,5
org.telegram.messenger,Lots of bug lately Bagful update!!!! The last update maked the app so unstable  pictures and stickers load blanked and app closes it self all the time while using it  my phone is Sony Xperia Z,November 16 2016,1
org.telegram.messenger,Epic Request: Add white backround and SMS support please  thanks :),November 16 2016,5
org.telegram.messenger,Like,November 16 2016,5
org.telegram.messenger,Nice app Amazing app to use. But there should be an option of searching within the chat. Also there should be a scroller to move back to a chat of the previous day(s),November 16 2016,4
org.telegram.messenger,Every thing is fine if u add calling feature. Please add it.,November 16 2016,3
org.telegram.messenger,Well done,November 16 2016,5
org.telegram.messenger,its great good,November 16 2016,5
org.telegram.messenger,Hmingi hauzel I like it,November 16 2016,5
org.telegram.messenger,Okay Best,November 16 2016,5
org.telegram.messenger,veri goood به امکاناتش اضافه کنید لطفا,November 16 2016,5
org.telegram.messenger,Good Ok,November 16 2016,4
org.telegram.messenger,Good I am using,November 16 2016,5
org.telegram.messenger,Nice Nice,November 16 2016,1
org.telegram.messenger,Useful It is nyc,November 16 2016,5
org.telegram.messenger,Update needed After update it has become very slow. Messages are sent very slow even at high Internet speeds. Downloading media takes top long. Please fix it.,November 16 2016,2
org.telegram.messenger,Ram Very nice app,November 16 2016,5
org.telegram.messenger,💝 Nysss,November 16 2016,5
org.telegram.messenger,Supper,November 16 2016,5
org.telegram.messenger,next upgrade calling type next upgrade calling type,November 16 2016,5
org.telegram.messenger,Fine Very good and easy,November 16 2016,5
org.telegram.messenger,I am Interesting,November 16 2016,5
org.telegram.messenger,Very useful it gives efficiency & ease of use,November 16 2016,5
org.telegram.messenger,Sayeh Goooood,November 16 2016,5
org.telegram.messenger,It needs More thean 5 STAR sOoO Amazing !,November 16 2016,5
org.telegram.messenger,Jana kgm My India launched by telegram,November 16 2016,5
org.telegram.messenger,Very nice app It's very awesome and very nice app,November 16 2016,5
org.telegram.messenger,good fast,November 16 2016,5
org.telegram.messenger,Excellent This app is very good... thanks alot,November 16 2016,5
org.telegram.messenger,Love it It's very useful to people,November 16 2016,5
org.telegram.messenger,Very good app,November 16 2016,5
org.telegram.messenger,Love this app,November 16 2016,5
org.telegram.messenger,Suggestion I really love the app but there is one thing i feel should be there so as to make it a preferred choice among the people which is the option to export chats. Please consider the idea,November 16 2016,4
org.telegram.messenger,Kiran,November 16 2016,5
org.telegram.messenger,Free Stickers Add somemore good stickers..,November 16 2016,5
org.telegram.messenger,Grate aap But stakers are not better,November 16 2016,4
org.telegram.messenger,Indian I m Indian so an Indian app..,November 16 2016,5
org.telegram.messenger,i dont do somthing but i have limits 😐,November 16 2016,1
org.telegram.messenger,Tamizhan Koodi vazhanthal kodi nanmai,November 16 2016,5
org.telegram.messenger,Hari,November 16 2016,4
org.telegram.messenger,wow amazing,November 16 2016,5
org.telegram.messenger,Am indian Am very proud to install Telegram,November 16 2016,5
org.telegram.messenger,Useful Bharat mata ki jai,November 16 2016,5
org.telegram.messenger,Gooooood,November 16 2016,5
org.telegram.messenger,Good good app,November 16 2016,5
org.telegram.messenger,Telegram,November 16 2016,5
org.telegram.messenger,Very easy to used Easy used,November 16 2016,5
org.telegram.messenger,Please add Video Call Please... Add video Call to Telegram app,November 16 2016,5
org.telegram.messenger,Loved it Nice app,November 16 2016,5
org.telegram.messenger,Good application India do good work,November 16 2016,5
org.telegram.messenger,A top knotch messenger loved it Nicely does what it says,November 16 2016,5
org.telegram.messenger,Superb,November 16 2016,4
org.telegram.messenger,Great Love it,November 16 2016,5
org.telegram.messenger,F Vg,November 16 2016,1
org.telegram.messenger,Perfect,November 16 2016,5
org.telegram.messenger,Jnk,November 16 2016,4
org.telegram.messenger,best for ever,November 16 2016,5
org.telegram.messenger,Jaya prakash Philip,November 16 2016,5
org.telegram.messenger,Jolly Super..,November 16 2016,4
org.telegram.messenger,Video call Plz give da video call option on telegram,November 16 2016,4
org.telegram.messenger,Very very very goooooooooooooooood,November 16 2016,5
org.telegram.messenger,Ques How can I del my account on telegram,November 16 2016,1
org.telegram.messenger,Messenger Messenger,November 15 2016,4
org.telegram.messenger,Notification problems Notification is not working from15 days not in my device but every one's device after all settings....rest is fine everything..,November 15 2016,5
org.telegram.messenger,Telegram This is one of the best messenger app,November 15 2016,5
org.telegram.messenger,Im indian Only im using telegram,November 15 2016,5
org.telegram.messenger,Best app better than whatsapp,November 15 2016,5
org.telegram.messenger,India daaa Love it,November 15 2016,5
org.telegram.messenger,M.G,November 15 2016,1
org.telegram.messenger,Good Happy,November 15 2016,5
org.telegram.messenger,Super Dhana,November 15 2016,5
org.telegram.messenger,Alagu Lakshmi,November 15 2016,5
org.telegram.messenger,Jai ginth,November 15 2016,1
org.telegram.messenger,Excellent Awsm,November 15 2016,5
org.telegram.messenger,Best Best,November 15 2016,5
org.telegram.messenger,Good,November 15 2016,5
org.telegram.messenger,Indian app Download all Indian,November 15 2016,5
org.telegram.messenger,Super Awesome,November 15 2016,5
org.telegram.messenger,Slam Book! 📒 Send this to All ur Contacts 😃 1. My Name in ur Phone ________ 2. Relation between u N me _________ 3. Any Name  u would Like 2 Call Me_________ 4. Dedicate a sng 4 me.??__________ 5. The thing u Like most in My Face______ 6. One thing that u Love the Most about Me ________ 7. If u Got a Chance to Ask me Smthng about My Personal Life ?_______ 8. How do u Feel Wen u Talk to Me ________ 9. Your First Reaction on My,November 15 2016,5
org.telegram.messenger,Love it,November 15 2016,5
org.telegram.messenger,220 siraj Sr 220,November 15 2016,5
org.telegram.messenger,Super,November 15 2016,5
org.telegram.messenger,Led indication not working The led indication is not wrking anymore in my mi4 handset. Please fix it.,November 15 2016,4
org.telegram.messenger,Let's have fun texting Ok fine very simple to use. and yeah good stickers.. 😁😁,November 15 2016,3
org.telegram.messenger,Awesome,November 15 2016,5
org.telegram.messenger,Supar,November 15 2016,5
org.telegram.messenger,Good Good,November 15 2016,5
org.telegram.messenger,Indian,November 15 2016,4
org.telegram.messenger,No.1.messages best thing,November 15 2016,5
org.telegram.messenger,Disappearing messages Some messages that i sent and that my friend sent disappeared from the chat. Please fix that issue!,November 15 2016,3
org.telegram.messenger,good,November 15 2016,4
org.telegram.messenger,Nice Nice app..,November 15 2016,3
org.telegram.messenger,Useful,November 15 2016,5
org.telegram.messenger,Super,November 15 2016,3
org.telegram.messenger,I am proud OF india,November 15 2016,5
org.telegram.messenger,Very good,November 15 2016,5
org.telegram.messenger,Our app Nc app... Made in india...😘😘,November 15 2016,5
org.telegram.messenger,Calling feature Very good app  only feature needed to make it the best app is a calling feature,November 15 2016,4
org.telegram.messenger,Nice Very wonderfull,November 15 2016,5
org.telegram.messenger,Super Ultimate,November 15 2016,5
org.telegram.messenger,Wish more people would use this While the security may not be perfect end-to-end by default  it is good enough for 98%+ of personal privacy needs  and you can turn on the full E2E secret option if you need to (and don't need to see the messages on multiple devices).,November 15 2016,4
org.telegram.messenger,Good features,November 15 2016,5
org.telegram.messenger,New One,November 15 2016,4
org.telegram.messenger,File size needed to be visible Size of audio/ image/ video/ document is not visible as in the old one. Please make it available Thankyou,November 15 2016,4
org.telegram.messenger,ELSA KHOOBE,November 15 2016,5
org.telegram.messenger,Mass,November 15 2016,5
org.telegram.messenger,Status Please add the status  and don't limit us to anything less than 100 characters? Please!?!?!?,November 15 2016,4
org.telegram.messenger,Nice app,November 15 2016,4
org.telegram.messenger,Rubbish Of course not..i really loved it ..very creative   it is improved and there's more attractive things to be explored and it is really great apps,November 15 2016,5
org.telegram.messenger,Nice,November 15 2016,3
org.telegram.messenger,Ram Very nise,November 15 2016,5
org.telegram.messenger,WWE FAN CHAT! JOIN US @WWETALK RIGHT NOW! :),November 15 2016,5
org.telegram.messenger,Super,November 15 2016,4
org.telegram.messenger,Nice,November 15 2016,5
